pdb_id,Group,training,p1p1x,p2p2x,r3r3x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH
3T3V_A,,,0.775005565,0.7821637290000001,0.8271970209999999,0.566624569,74.93010155,44.56141674,14.01480675,12.94230938
3T8O_A,,,0.9950360090000001,0.97323374,0.997319629,0.9723961609999999,36.967437100000005,18.46164246,7.569404125,7.32978344
3T9I_A,,,0.9962662240000001,0.994083079,0.9922116129999999,0.9858813790000001,33.17257252,23.79201314,7.102399826,8.280362129
3T9T_A,,,0.618468704,0.751417465,0.800208127,0.294949597,97.17422265,66.51993343,16.52910995,13.27123928
3TCP_A,,,0.928603776,0.932092913,0.932123116,0.42865253600000003,81.89308855,60.57615603,13.86992073,12.36751366
3TEI_A,,,0.985241613,0.996534558,0.9963283690000001,0.9702152359999999,27.115957,27.99178922,7.920850754,6.710963249
3TG1_A,,,-0.118635047,0.751364358,0.644042381,0.9996465990000001,34.46457448,36.03454693,8.270944595,8.15421772
3THB_A,,,0.998259747,0.99671585,0.9937191059999999,0.977747558,39.41615422,21.67260429,8.111577987999999,8.470415115
3TIY_A,,,0.9065884609999999,0.883266186,0.890342767,0.026510881,104.8345192,77.56751599,15.50798798,14.33967304
3TIZ_A,,,0.7878392820000001,0.83666097,0.851572702,-0.215014554,117.2958861,95.46613753,16.59603691,12.92313385
3TJC_A,,,0.868944788,0.9978499670000001,0.95606192,0.948767826,43.43261509,28.20139665,7.106950283,9.215964317000001
3TJD_A,,,0.8558109359999999,0.999400572,0.965174025,0.9506690590000001,41.2080901,27.90874738,7.016401768,9.149593353
3TKH_A,,,0.97002109,0.99001587,0.9902775540000001,0.9838935659999999,32.98298188,21.92169203,7.031553745,8.082431793
3TKI_A,,,0.9736199879999999,0.9873224290000001,0.984860552,0.9845013429999999,34.24994124,21.22433865,6.960732937,8.214594841
3TKU_A,,,0.988583152,0.995896199,0.99820503,0.999437144,29.54618307,22.65939347,7.19478941,7.577728747999999
3TL8_A,,,0.836961596,0.995558808,0.9824213079999999,0.970025409,34.04655809,24.00032591,8.242653847,7.457872868
3TN8_A,,,0.9823070909999999,0.986744324,0.998230638,0.9927621790000001,33.88692137,18.65938617,7.581445217000001,8.647719383
3TNH_A,,,0.989482671,0.989535891,0.997546991,0.9769733970000001,37.07548361,13.25222261,7.8271570210000005,8.466182709
3TNI_A,,,0.9934569540000001,0.979809332,0.99536348,0.9890939790000001,36.02917754,18.25474984,9.306600571,8.712491989
3TNP_C,,,0.98283018,0.998926764,0.9944114540000001,0.9850295020000001,29.59622279,20.28266197,6.951171398,8.212757111
3TNW_A,,,0.98743627,0.99210459,0.996220477,0.9644297009999999,33.71238335,17.44353063,7.427892207999999,7.746482372000001
3TTI_A,,,0.751115359,0.508693822,0.95359124,0.807752769,53.45127231,15.16904983,10.00049019,7.053987026000001
3TTJ_A,,,0.81105584,0.56180934,0.930802342,0.855974281,59.15930382,23.1757787,10.723175999999999,7.142756939
3TV4_A,,,0.914132088,0.9029011259999999,0.918690977,0.5951392,70.16106272,60.826859999999996,12.67311478,12.12508392
3TV6_A,,,0.906870372,0.875460137,0.9139472129999999,0.658480748,68.96536007,56.77522896,12.41863632,11.83123493
3TV7_A,,,0.983735052,0.981302181,0.983294868,0.9951213240000001,32.22076408,17.56355116,7.3859658239999995,7.157529353999999
3TWJ_A,,,0.972646132,0.966496116,0.97213973,0.990994597,33.00240099,21.6669098,7.042501926,6.759041786
3TXO_A,,,0.9958642090000001,0.992818518,0.996631858,0.993995838,26.88035236,21.83448367,7.200855255,7.620549202
3TZ7_A,,,-0.7539105509999999,-0.7725176309999999,-0.652545237,0.9957517690000001,36.07369864,28.49779149,6.889263153,9.579833031
3TZ8_A,,,-0.75877171,-0.79055914,-0.644015527,0.9920445290000001,35.99249705,29.45094554,6.569545746,9.460476875
3TZ9_A,,,-0.7633488070000001,-0.7375913829999999,-0.703351915,0.989368713,35.16539151,30.34006665,6.834557533,9.314125061
3TZM_A,,,0.979259942,0.996329679,0.99278363,0.929400755,35.91236007,18.17156023,7.372351646,7.8061609270000005
3U4W_A,,,0.7098795370000001,0.68212276,0.8846652759999999,0.6790677890000001,71.92469968,44.628569799999994,14.24266148,11.74373055
3U51_A,,,0.9279519209999999,0.901060856,0.8875825820000001,0.51724556,88.41981820000001,70.84075717,14.86901283,11.71477127
3U87_A,,,0.9976039529999999,0.997631797,0.998030759,0.997512244,28.856585,23.25829661,7.543980597999999,8.61038208
3U8W_A,,,0.8741720340000001,0.799781856,0.873105571,0.9984079770000001,30.033628600000004,39.37238215,7.570448399,8.848266602
3U9C_A,,,0.9962860240000001,0.996802704,0.9963820529999999,0.998069841,31.98144109,21.75994944,7.767037867999999,8.640374184
3U9N_A,,,0.987223073,0.991766515,0.990582724,0.9894841000000001,28.72733,25.20268293,6.788669109,8.549565315
3UC3_A,,,0.284191785,0.503851493,0.47703427600000003,0.914507999,58.05810976,22.06620899,10.36517048,9.632990837000001
3UC4_A,,,-0.218055305,-0.44840785899999996,-0.025942287999999997,0.743346033,66.198198,51.708053899999996,11.19207191,9.400948524
3UDB_A,,,-0.326119216,-0.560824476,-0.145227773,0.678636948,71.31857351,58.44991542,11.28437138,9.379380226
3UE4_A,,,-0.110163199,-0.7416839359999999,0.041487523,0.9323531970000001,50.51414247,59.3126218,7.7726473810000005,7.936636448
3UG1_A,,,0.9952776990000001,0.996555465,0.994364192,0.9850921229999999,41.49249868,20.58304782,7.58383894,8.066579819
3UG2_A,,,0.9751075490000001,0.99234777,0.9892259040000001,0.909761535,61.90156661,27.97863184,15.1630888,8.308308601
3UIB_A,,,0.888258241,0.842968773,0.888607534,0.998331238,35.15299917,29.95432513,8.078084946,8.352010727
3UIM_A,,,0.981811178,0.996220265,0.992531073,0.990949816,29.29440297,16.0044553,7.406603812999999,8.813038826
3UIU_A,,,0.821075351,0.80700425,0.81835894,0.9974739229999999,30.36970453,30.60745182,7.765892982,10.16989422
3UIX_A,,,0.9981865320000001,0.99658942,0.995118188,0.972041959,26.72910737,28.5630984,7.440582752,7.915417194
3UJG_A,,,0.019492273,-0.047517104000000004,0.426444263,0.7635115259999999,58.88019596,50.16271726,10.8088274,11.47910404
3ULZ_A,,,0.936565322,0.999362913,0.9958787090000001,0.9996360740000001,23.43664979,25.54498114,7.8597154620000005,8.875724792
3UMW_A,,,0.993200787,0.993836543,0.9908722320000001,0.9494699190000001,27.61221781,23.68147823,6.929306984,7.839591502999999
3UMX_A,,,0.996111078,0.993906974,0.991920548,0.9654230570000001,42.93198041,43.65508176,7.416775703,7.544487952999999
3UNJ_A,,,0.837134367,0.888794923,0.8983429829999999,0.01309695,101.8557782,85.4567271,15.18640804,12.80164814
3UNK_A,,,0.882267551,0.8774173820000001,0.9003172779999999,-0.10151692400000001,108.003166,79.85348099,15.33758163,12.99739075
3UNZ_A,,,-0.105833693,0.335035006,0.462313941,0.787777808,61.256531,24.23414611,10.98832989,10.78769302
3UO4_A,,,0.992759207,0.99265363,0.99281767,0.961740554,39.82730934,18.61629105,8.588651657,7.320425033999999
3UO5_A,,,0.987996654,0.990760254,0.9893194129999999,0.9849117009999999,34.37634396,21.51972283,8.254099846,7.76227808
3UO6_A,,,-0.053569730999999995,0.292327982,0.5581490370000001,0.737210224,65.02181131,31.43303993,11.20188904,11.08371639
3UOD_A,,,0.932556706,0.999489828,0.9879464570000001,0.9821556459999999,37.68803725,23.48404924,8.311115265,8.544688225
3UOH_A,,,0.003774509,0.28173151,0.562861341,0.597698769,75.3905061,38.08808771,12.35993385,11.85269451
3UOJ_A,,,-0.016576544,0.281733974,0.58337109,0.689978522,71.89993755,34.56554541,11.9458704,10.90630817
3UOK_A,,,-0.003824552,0.38373541899999997,0.598824959,0.616295314,75.4270171,39.36155701,12.319546699999998,11.07189083
3UOL_A,,,0.004810098,0.22322846,0.501681401,0.46750864299999995,86.1493321,50.26020702,13.38000679,12.76962185
3UP7_A,,,0.884642418,0.9890214159999999,0.9890326490000001,0.965928858,41.74682563,20.34217513,8.494404793,6.830160141
3UPX_A,,,0.773062342,0.773891441,0.79993449,0.532099533,76.89602511,46.84859108,14.52674484,12.64113235
3UPZ_A,,,0.6802544759999999,0.7397613829999999,0.76459123,0.52502967,78.28442243,48.83656689,14.64922714,12.68120766
3UQF_A,,,0.978461012,0.976804452,0.98037606,0.923152442,56.475408400000006,36.54721525,10.42019939,8.043140411
3UQG_A,,,0.901023558,0.984654582,0.98805716,0.9442460570000001,49.08060069,16.71806509,7.636527061000001,7.320018291
3UTO_A,,,0.9474299079999999,0.9890177090000001,0.9503252390000001,0.9628403590000001,48.19622029,29.419207699999998,9.166099548,9.820435524
3UVP_A,,,0.8791253520000001,0.871795049,0.881504539,0.996393168,27.07299104,39.02139776,6.806780337999999,8.570343971
3UVQ_A,,,0.7434199779999999,0.751912102,0.8206829179999999,0.995146073,25.45900967,40.96462948,7.214857577999999,8.184515953
3UVR_A,,,-0.84824291,-0.872619233,-0.7914222209999999,0.999133046,28.54804845,30.66216485,6.714137554,9.463038445
3V01_A,,,0.606993797,0.829017274,0.904869534,-0.181359031,111.86819890000001,94.91212362,16.39466476,14.12205887
3V04_A,,,0.5750882079999999,0.834484821,0.899740007,-0.19894595199999998,113.28484309999999,95.22888319,16.45112801,13.91719055
3V3V_A,,,0.9317181840000001,0.983390984,0.982647284,0.975447087,19.29385216,35.73877112,6.420012951,6.823426723
3V51_A,,,0.827880513,0.7716264429999999,0.8460939259999999,0.618699156,70.44456367,40.7114192,13.94911766,12.88378143
3V5J_A,,,0.865303466,0.866436454,0.861155115,0.8006724390000001,60.06026363,41.48598128,10.88074398,7.614566326
3V5P_A,,,0.827946405,0.7445509990000001,0.826593403,0.632054965,71.62479309,41.2003033,13.93453407,12.63402081
3V5T_A,,,0.89744968,0.751427938,0.875674258,0.559911244,75.60011585,45.3571107,14.2498064,12.84880257
3V5W_A,,,0.932508989,0.993024363,0.990271989,0.90991312,31.06509925,22.21736318,7.107161522,7.148051262
3V6R_A,,,0.963018023,0.603542641,0.9553847659999999,0.991032345,31.72424091,35.12960988,7.684929371,7.346223354
3V6S_A,,,0.965255103,0.564905486,0.957136221,0.985072397,31.48886971,34.17598755,7.673315047999999,7.290977001
3V8S_A,,,0.959636692,0.9905840840000001,0.992605017,0.990477817,31.1234675,25.05023403,7.16402626,7.385546207000001
3V8T_A,,,0.668288079,0.831253178,0.829050475,0.822806752,56.3916261,25.21476249,9.143198967,7.744738102
3V8W_A,,,0.8742760270000001,0.840636561,0.835252419,0.789816932,62.49302170000001,37.52936732,10.83670807,8.197321892
3VAP_A,,,0.962117322,0.96485448,0.966172505,0.916293735,40.15766804,14.35632667,8.412719727,6.366257667999999
3VBQ_A,,,0.993865158,0.997964671,0.99307923,0.9775229759999999,28.96801111,24.75383013,7.137147427,8.326334953
3VBV_A,,,0.9818894140000001,0.9936934340000001,0.9879758809999999,0.971525352,30.29032127,23.72094034,7.154810905,7.887453079
3VBW_A,,,0.98677912,0.993745503,0.9857360620000001,0.980737347,33.26048304,24.16108931,7.21467495,7.915781497999999
3VBX_A,,,0.9158095559999999,0.993928602,0.991947769,0.9731664640000001,28.90194766,26.13978135,7.1293001170000005,7.915747643
3VBY_A,,,0.994844717,0.997218536,0.994766273,0.9699592229999999,31.87264393,23.29950465,7.511829852999999,8.075100899
3VC4_A,,,0.9897513059999999,0.995491852,0.982436048,0.974943555,28.34232309,27.01174972,7.22175312,8.208647727999999
3VF8_A,,,0.9971327190000001,0.996586207,0.996805446,0.964914032,38.51675809,19.90499551,6.981476784,8.365510941
3VF9_A,,,0.993411446,0.995701653,0.997099182,0.964812703,39.09152742,20.81281308,7.0857443810000005,8.16488266
3VHE_A,,,-0.7271578679999999,-0.687659494,-0.659826912,0.976490275,34.7323648,22.07689632,6.224550724,9.74785614
3VHK_A,,,-0.70530229,-0.7171110909999999,-0.604371246,0.949985848,45.55700102,9.545032206,6.842935085,9.565597534
3VJN_A,,,0.9867646109999999,0.994984475,0.990955147,0.9350723209999999,47.66961099,18.06867286,8.227708817,7.996564865
3VN9_A,,,0.79275306,0.905510695,0.8637550340000001,-0.861310392,167.83688180000001,143.77695649999998,19.96060562,15.15912628
3VNT_A,,,-0.723887207,-0.731396906,-0.650802057,0.975170148,36.20872388,18.90859665,6.5250954629999995,9.865449905
3VO3_A,,,-0.728616667,-0.759932086,-0.6669038829999999,0.9764098959999999,35.87188117,19.19522351,6.473633766,9.590462685
3VQH_A,,,0.999676346,0.998893006,0.999238227,0.985940368,34.70875577,20.88928887,7.251324177000001,7.955474377000001
3VQU_A,,,0.9050172790000001,0.7417675490000001,0.8710667009999999,0.9434798109999999,47.13812897,24.05108984,8.739032745,7.726505756
3VRY_A,,,0.811765422,0.7808815840000001,0.840567318,0.565188417,78.07333242,50.02601593,13.21467209,11.73378086
3VRZ_A,,,0.891404677,0.9002290909999999,0.869500485,0.500136013,79.21215874,56.45761127,13.05967712,12.38247204
3VS0_A,,,0.856783548,0.855860673,0.884055035,0.584629152,74.68611340000001,55.96711012,13.47143936,13.10066414
3VS2_A,,,0.6706422989999999,0.780624251,0.841664801,0.523399851,81.49970953,54.41105296,13.72457314,11.79798603
3VS3_A,,,0.775191203,0.781328838,0.843571202,0.605613651,76.31240619,46.71765429,13.38100338,12.02954483
3VS4_A,,,0.632295677,0.735932134,0.826173442,0.606628618,76.05265926,47.57226599,13.15975761,11.64114761
3VS5_A,,,0.492228954,0.7127780459999999,0.7967581490000001,0.5879886879999999,77.92816443,49.84487304,13.400319099999999,11.55527306
3VS6_A,,,0.749623455,0.7291058009999999,0.814938277,0.5435865879999999,80.63390787,51.20630256,13.63891411,12.19347286
3VS7_A,,,0.7144123370000001,0.680083927,0.782183347,0.544699057,76.41618753,55.333481400000004,13.38576221,11.18374062
3VUD_A,,,0.9228759459999999,0.9951501620000001,0.98789529,0.987555505,32.0357294,18.66260944,7.151004791,6.979831218999999
3VUG_A,,,0.9879846320000001,0.989703612,0.9827082840000001,0.9957947690000001,23.41446189,35.63490782,6.4054098129999995,7.213108063
3VUH_A,,,0.945081297,0.9894915120000001,0.992114959,0.9913941540000001,25.08879809,29.73076249,6.623079777,7.351084232000001
3VUI_A,,,0.910876225,0.994096628,0.994826535,0.990584978,23.08948292,31.62359775,6.420682907000001,7.253170012999999
3VUK_A,,,0.9749182820000001,0.960611125,0.9890512890000001,0.977727315,31.0812178,23.45025093,6.710930824,7.378869057
3VUL_A,,,0.977370402,0.981157024,0.9603130870000001,0.98876738,24.9342227,34.46857992,7.389980316,7.045423508
3VUM_A,,,0.978810052,0.9738822309999999,0.96588854,0.994221391,25.54854913,37.04794536,6.96114397,6.926562786
3VVH_A,,,0.837576726,0.834419609,0.915871902,-0.03834952,107.4653072,90.69396981,16.32172966,13.71830463
3VW6_A,,,0.976607728,0.9991049790000001,0.9959671170000001,0.9037163970000001,40.48130247,14.69257418,7.584264277999999,8.384153366
3W16_A,,,0.127601211,-0.22231838,0.792799466,0.652903685,78.81214367,41.32169803,12.55565643,9.299044609
3W1F_A,,,0.9108412909999999,0.7304557509999999,0.881118574,0.96045619,46.58282946,23.5706935,8.554699897999999,7.673842907
3W2O_A,,,0.993448971,0.99839445,0.9914091340000001,0.906274348,58.63492166,17.67507684,10.387718199999998,8.065274238999999
3W2P_A,,,0.99270977,0.995548002,0.991504101,0.92062677,57.01272326,17.902983399999997,10.40144062,8.109396935
3W2Q_A,,,0.993932083,0.9970403529999999,0.994457933,0.921486103,55.97572829999999,17.73545642,10.0170393,8.39438343
3W2R_A,,,0.8064668,0.657209794,0.8366787509999999,0.507644965,72.49708599,60.4898589,11.65340614,12.05618286
3W2S_A,,,0.930910927,0.9125817509999999,0.931808137,0.28970096,88.44060290000002,75.61356054,15.25607204,12.83996201
3W32_A,,,0.860332801,0.806950708,0.862653088,0.13304601900000002,93.32610567,83.35581521,15.12337017,12.71617889
3W33_A,,,0.874684008,0.822955928,0.875196747,0.211391528,91.06598778,79.92362716,15.21399498,12.84654427
3W55_A,,,0.972116213,0.993898706,0.990675208,0.931514031,37.57162455,11.7856265,8.709397316,7.249515057000001
3W8L_A,,,0.8907493390000001,0.989901745,0.990159638,0.9967918159999999,35.88920288,19.32138079,9.192915916,8.464837074
3WAR_A,,,0.947417535,0.9941076320000001,0.99389024,0.9979536920000001,29.53870234,21.72649517,7.582435608,8.661903381
3WBL_A,,,0.823754071,0.767520685,0.804923497,0.30211019699999997,90.12227519,61.92223933,14.38363457,12.92474747
3WE4_A,,,0.9271157870000001,0.9369733720000001,0.934921808,0.9942989590000001,29.4299421,32.42418232,7.33377409,8.908887863
3WE8_A,,,0.93124451,0.993504815,0.990840988,0.972517568,31.49426092,24.65572622,7.131568908999999,7.90375948
3WF5_A,,,0.9118854009999999,0.919387818,0.9141858009999999,0.995179664,31.41930919,34.75198922,6.823176384,9.011948586
3WF6_A,,,0.936886511,0.955335185,0.933829455,0.998740979,33.94731423,31.37707771,7.004726887,8.68070507
3WF7_A,,,0.929728847,0.940327459,0.930168013,0.666111965,83.22921251,35.31161383,13.56207275,10.95929527
3WF8_A,,,0.981964497,0.973834765,0.994666995,0.996371879,33.84309075,24.84392729,7.700817585,8.54509449
3WF9_A,,,0.986770609,0.9744665159999999,0.994971305,0.994625035,33.1033173,25.03165213,7.56360817,8.403625488
3WI6_A,,,0.884549934,0.980712482,0.994897688,0.5637643379999999,74.76920071,54.95658997,10.50461483,9.524393082000001
3WIG_A,,,0.843817292,0.8156441440000001,0.8999171990000001,-0.11809941,110.9378825,94.39462964,16.08900261,13.58526421
3WIK_A,,,0.974649385,0.991894405,0.991792105,0.9985325279999999,32.09197273,19.97716544,7.928677082,8.942516327
3WIL_A,,,0.959215028,0.9889284159999999,0.9916292990000001,0.9906032840000001,26.64772062,25.346945,7.330161095,8.562449455
3WYX_A,,,0.9027173559999999,0.7008226259999999,0.838516044,0.9456991220000001,47.20134966,26.291203600000003,8.407744408,7.150335312
3WYY_A,,,0.915177026,0.714881877,0.832985911,0.9449669759999999,47.82803367,27.89623976,8.063821792999999,7.211288452000001
3WZD_A,,,0.82477274,0.7513403759999999,0.824301153,0.988769465,38.14670976,30.99460493,6.269556046,8.937431335
3WZE_A,,,-0.716666725,-0.754031557,-0.648103966,0.983793592,33.71694443,22.30320355,6.256899357000001,9.493971825
3WZJ_A,,,0.914681228,0.6930859,0.8852046570000001,0.945254015,47.26344844,26.92270763,8.113801002999999,8.257822037
3WZK_A,,,0.964153565,0.761563694,0.8543971570000001,0.945778419,46.14576661,29.17820348,8.357465744,7.92581892
3X2U_A,,,0.9983971620000001,0.998115228,0.9988102520000001,0.9860535159999999,34.9921424,19.45790244,7.499427795,8.035413742000001
3X2V_A,,,0.991089167,0.994774754,0.999028083,0.991488567,34.93324977,22.60381135,7.010483742000001,7.902295112999999
3X2W_A,,,0.994262078,0.9964871270000001,0.9996147470000001,0.9864170259999999,36.46512552,20.00394528,7.128214358999999,7.930409908
3ZBF_A,,,0.91187918,0.99613222,0.972888405,0.891352371,58.23407802,40.94409681,8.097956657000001,8.713191032000001
3ZBX_A,,,0.997909768,0.9529810870000001,0.996910135,0.280783596,101.9909494,86.76888840000001,14.86753273,13.03185272
3ZC5_A,,,0.9968180640000001,0.9636429120000001,0.9939985809999999,0.241293945,103.0366458,88.22210228,15.09666538,13.0439291
3ZC6_A,,,0.9944103809999999,0.98946538,0.999376972,0.955276114,42.86842943,19.227607100000004,6.997393607999999,8.929745674
3ZCL_A,,,0.9854616279999999,0.95907728,0.991736222,0.250511313,103.2472476,85.87346847,14.89339161,12.83185196
3ZDI_A,,,0.954203059,0.98827504,0.98013423,0.984767278,30.94506012,19.87419702,7.493457793999999,8.76296711
3ZDU_A,,,0.9877082,0.9756593090000001,0.990667101,0.920255869,30.05894069,19.9780146,7.081274509,7.535502911
